n,k,method,total_time_init_candidates_set,total_time_update_bounds,total_time_compute_pdf,total_time_determine_next_question,total_time_llm_response,total_time,api_calls
1000,2,Naive,,,,,,2209.088022871088,3829
1000,2,Max_Prob,0.0015299320220947266,0.00026345252990722656,4.400105714797974,0.0008540153503417969,578.6156557785017,583.018408893202,1004
1000,4,Naive,,,,,,29789.613156129966,48870
1000,4,Max_Prob,0.7976851463317871,0.070404052734375,26.75039029121399,0.4583597183227539,668.7106506503677,696.7874898589706,1160
1000,6,Naive,,,,,,49840.57318335961,77763
1000,6,Max_Prob,0.38865137100219727,1.5967230796813965,440.3368320465088,14.440967082977295,1155.77318001033,1612.5363535904996,2009
1000,8,Naive,,,,,,49444.93633678337,76750
1000,8,Max_Prob,0.1991891860961914,0.913677453994751,260.2008466720581,20.85639238357544,1198.1876732776018,1480.3577789733263,2092
1000,10,Naive,,,,,,68606.62489589368,102118
1000,10,Max_Prob,0.19821548461914062,13.104912519454956,7688.8949320316315,617.9778633117676,5257.518772802287,13577.69469614976,9196
1000,2,Greedy,0,0.0008213520050048828,0,0.0003132820129394531,574.9982,574.9993346340179,1009
1000,4,Greedy,0,0.07404041290283203,0,0.04837751388549805,675.6088000000002,675.7312179267885,1185
1000,6,Greedy,0,0.18829655647277832,0,0.1387474536895752,3419.044248,3419.371292,6016
1000,8,Greedy,0,0.474780797958374,0,0.6670198440551758,3507.875488,3509.017288,6165
1000,10,Greedy,0,0.6396760940551758,0,0.4527735710144043,10773.514928,10774.607377,18934
